qid,class_name,label
7572,grounded,0
7572,hallucinated,1
7574,grounded,0
7574,hallucinated,1
7575,grounded,0
7575,hallucinated,1
7576,grounded,0
7576,hallucinated,1
7577,grounded,0
7577,hallucinated,1
7579,grounded,0
7579,hallucinated,1
7580,grounded,0
7580,hallucinated,1
7581,grounded,0
7581,hallucinated,1
7582,grounded,0
7582,hallucinated,1
7583,grounded,0
7583,hallucinated,1
7584,grounded,0
7584,hallucinated,1
7586,grounded,0
7586,hallucinated,1
7587,grounded,0
7587,hallucinated,1
7588,grounded,0
7588,hallucinated,1
7589,grounded,0
7589,hallucinated,1
7591,grounded,0
7591,hallucinated,1
7592,grounded,0
7592,hallucinated,1
7593,grounded,0
7593,hallucinated,1
7594,grounded,0
7594,hallucinated,1
7595,grounded,0
7595,hallucinated,1
7596,grounded,0
7596,hallucinated,1
7597,grounded,0
7597,hallucinated,1
7598,grounded,0
7598,hallucinated,1
7600,grounded,0
7600,hallucinated,1
7602,grounded,0
7602,hallucinated,1
7603,grounded,0
7603,hallucinated,1
7604,grounded,0
7604,hallucinated,1
7605,grounded,0
7605,hallucinated,1
7607,grounded,0
7607,hallucinated,1
7608,grounded,0
7608,hallucinated,1
7609,grounded,0
7609,hallucinated,1
7610,grounded,0
7610,hallucinated,1
7611,grounded,0
7611,hallucinated,1
7612,grounded,0
7612,hallucinated,1
7613,grounded,0
7613,hallucinated,1
7615,grounded,0
7615,hallucinated,1
7616,grounded,0
7616,hallucinated,1
7617,grounded,0
7617,hallucinated,1
7622,grounded,0
7622,hallucinated,1
7624,grounded,0
7624,hallucinated,1
7626,grounded,0
7626,hallucinated,1
7627,grounded,0
7627,hallucinated,1
7628,grounded,0
7628,hallucinated,1
7629,grounded,0
7629,hallucinated,1
7630,grounded,0
7630,hallucinated,1
7631,grounded,0
7631,hallucinated,1
7633,grounded,0
7633,hallucinated,1
7634,grounded,0
7634,hallucinated,1
7635,grounded,0
7635,hallucinated,1
7637,grounded,0
7637,hallucinated,1
7638,grounded,0
7638,hallucinated,1
7639,grounded,0
7639,hallucinated,1
7641,grounded,0
7641,hallucinated,1
7643,grounded,0
7643,hallucinated,1
7645,grounded,0
7645,hallucinated,1
7647,grounded,0
7647,hallucinated,1
7648,grounded,0
7648,hallucinated,1
7649,grounded,0
7649,hallucinated,1
7650,grounded,0
7650,hallucinated,1
7651,grounded,0
7651,hallucinated,1
7652,grounded,0
7652,hallucinated,1
7655,grounded,0
7655,hallucinated,1
7656,grounded,0
7656,hallucinated,1
7657,grounded,0
7657,hallucinated,1
7658,grounded,0
7658,hallucinated,1
7659,grounded,0
7659,hallucinated,1
7660,grounded,0
7660,hallucinated,1
7661,grounded,0
7661,hallucinated,1
7662,grounded,0
7662,hallucinated,1
7663,grounded,0
7663,hallucinated,1
7664,grounded,0
7664,hallucinated,1
7665,grounded,0
7665,hallucinated,1
7666,grounded,0
7666,hallucinated,1
7667,grounded,0
7667,hallucinated,1
7668,grounded,0
7668,hallucinated,1
7669,grounded,0
7669,hallucinated,1
7672,grounded,0
7672,hallucinated,1
7673,grounded,0
7673,hallucinated,1
7674,grounded,0
7674,hallucinated,1
7675,grounded,0
7675,hallucinated,1
7676,grounded,0
7676,hallucinated,1
7677,grounded,0
7677,hallucinated,1
7678,grounded,0
7678,hallucinated,1
7679,grounded,0
7679,hallucinated,1
7680,grounded,0
7680,hallucinated,1
7681,grounded,0
7681,hallucinated,1
7682,grounded,0
7682,hallucinated,1
7683,grounded,0
7683,hallucinated,1
7685,grounded,0
7685,hallucinated,1
7686,grounded,0
7686,hallucinated,1
7687,grounded,0
7687,hallucinated,1
7688,grounded,0
7688,hallucinated,1
7689,grounded,0
7689,hallucinated,1
7690,grounded,0
7690,hallucinated,1
7693,grounded,0
7693,hallucinated,1
7694,grounded,0
7694,hallucinated,1
7696,grounded,0
7696,hallucinated,1
7697,grounded,0
7697,hallucinated,1
7698,grounded,0
7698,hallucinated,1
7700,grounded,0
7700,hallucinated,1
7702,grounded,0
7702,hallucinated,1
7703,grounded,0
7703,hallucinated,1
7704,grounded,0
7704,hallucinated,1
7705,grounded,0
7705,hallucinated,1
7706,grounded,0
7706,hallucinated,1
7707,grounded,0
7707,hallucinated,1
7709,grounded,0
7709,hallucinated,1
7710,grounded,0
7710,hallucinated,1
7711,grounded,0
7711,hallucinated,1
7712,grounded,0
7712,hallucinated,1
7714,grounded,0
7714,hallucinated,1
7715,grounded,0
7715,hallucinated,1
7716,grounded,0
7716,hallucinated,1
7717,grounded,0
7717,hallucinated,1
7718,grounded,0
7718,hallucinated,1
7719,grounded,0
7719,hallucinated,1
7720,grounded,0
7720,hallucinated,1
7721,grounded,0
7721,hallucinated,1
7723,grounded,0
7723,hallucinated,1
7724,grounded,0
7724,hallucinated,1
7725,grounded,0
7725,hallucinated,1
7726,grounded,0
7726,hallucinated,1
7729,grounded,0
7729,hallucinated,1
7730,grounded,0
7730,hallucinated,1
7731,grounded,0
7731,hallucinated,1
7732,grounded,0
7732,hallucinated,1
7733,grounded,0
7733,hallucinated,1
7734,grounded,0
7734,hallucinated,1
7738,grounded,0
7738,hallucinated,1
7740,grounded,0
7740,hallucinated,1
7741,grounded,0
7741,hallucinated,1
7745,grounded,0
7745,hallucinated,1
7746,grounded,0
7746,hallucinated,1
7747,grounded,0
7747,hallucinated,1
7748,grounded,0
7748,hallucinated,1
7751,grounded,0
7751,hallucinated,1
7752,grounded,0
7752,hallucinated,1
7754,grounded,0
7754,hallucinated,1
7755,grounded,0
7755,hallucinated,1
7756,grounded,0
7756,hallucinated,1
7757,grounded,0
7757,hallucinated,1
7758,grounded,0
7758,hallucinated,1
7759,grounded,0
7759,hallucinated,1
7760,grounded,0
7760,hallucinated,1
7761,grounded,0
7761,hallucinated,1
7762,grounded,0
7762,hallucinated,1
7764,grounded,0
7764,hallucinated,1
7765,grounded,0
7765,hallucinated,1
7766,grounded,0
7766,hallucinated,1
7767,grounded,0
7767,hallucinated,1
7768,grounded,0
7768,hallucinated,1
7769,grounded,0
7769,hallucinated,1
7771,grounded,0
7771,hallucinated,1
7773,grounded,0
7773,hallucinated,1
7774,grounded,0
7774,hallucinated,1
7775,grounded,0
7775,hallucinated,1
7776,grounded,0
7776,hallucinated,1
7777,grounded,0
7777,hallucinated,1
7778,grounded,0
7778,hallucinated,1
7779,grounded,0
7779,hallucinated,1
7780,grounded,0
7780,hallucinated,1
7781,grounded,0
7781,hallucinated,1
7782,grounded,0
7782,hallucinated,1
7783,grounded,0
7783,hallucinated,1
7784,grounded,0
7784,hallucinated,1
7785,grounded,0
7785,hallucinated,1
7786,grounded,0
7786,hallucinated,1
7787,grounded,0
7787,hallucinated,1
7788,grounded,0
7788,hallucinated,1
7789,grounded,0
7789,hallucinated,1
7790,grounded,0
7790,hallucinated,1
7794,grounded,0
7794,hallucinated,1
7795,grounded,0
7795,hallucinated,1
7796,grounded,0
7796,hallucinated,1
7797,grounded,0
7797,hallucinated,1
7798,grounded,0
7798,hallucinated,1
7799,grounded,0
7799,hallucinated,1
7800,grounded,0
7800,hallucinated,1
7802,grounded,0
7802,hallucinated,1
7803,grounded,0
7803,hallucinated,1
7804,grounded,0
7804,hallucinated,1
7805,grounded,0
7805,hallucinated,1
7806,grounded,0
7806,hallucinated,1
7808,grounded,0
7808,hallucinated,1
7809,grounded,0
7809,hallucinated,1
7810,grounded,0
7810,hallucinated,1
7812,grounded,0
7812,hallucinated,1
7813,grounded,0
7813,hallucinated,1
7814,grounded,0
7814,hallucinated,1
7815,grounded,0
7815,hallucinated,1
7816,grounded,0
7816,hallucinated,1
7817,grounded,0
7817,hallucinated,1
7818,grounded,0
7818,hallucinated,1
7819,grounded,0
7819,hallucinated,1
7820,grounded,0
7820,hallucinated,1
7822,grounded,0
7822,hallucinated,1
7823,grounded,0
7823,hallucinated,1
7824,grounded,0
7824,hallucinated,1
7827,grounded,0
7827,hallucinated,1
7830,grounded,0
7830,hallucinated,1
7831,grounded,0
7831,hallucinated,1
7832,grounded,0
7832,hallucinated,1
7833,grounded,0
7833,hallucinated,1
7834,grounded,0
7834,hallucinated,1
7835,grounded,0
7835,hallucinated,1
7836,grounded,0
7836,hallucinated,1
7837,grounded,0
7837,hallucinated,1
7838,grounded,0
7838,hallucinated,1
7839,grounded,0
7839,hallucinated,1
7840,grounded,0
7840,hallucinated,1
7842,grounded,0
7842,hallucinated,1
7843,grounded,0
7843,hallucinated,1
7844,grounded,0
7844,hallucinated,1
7845,grounded,0
7845,hallucinated,1
7847,grounded,0
7847,hallucinated,1
7848,grounded,0
7848,hallucinated,1
7849,grounded,0
7849,hallucinated,1
7851,grounded,0
7851,hallucinated,1
7852,grounded,0
7852,hallucinated,1
7856,grounded,0
7856,hallucinated,1
7857,grounded,0
7857,hallucinated,1
7858,grounded,0
7858,hallucinated,1
7859,grounded,0
7859,hallucinated,1
7860,grounded,0
7860,hallucinated,1
7861,grounded,0
7861,hallucinated,1
7862,grounded,0
7862,hallucinated,1
7863,grounded,0
7863,hallucinated,1
7864,grounded,0
7864,hallucinated,1
7865,grounded,0
7865,hallucinated,1
7866,grounded,0
7866,hallucinated,1
7867,grounded,0
7867,hallucinated,1
7868,grounded,0
7868,hallucinated,1
7869,grounded,0
7869,hallucinated,1
7870,grounded,0
7870,hallucinated,1
7871,grounded,0
7871,hallucinated,1
7873,grounded,0
7873,hallucinated,1
7874,grounded,0
7874,hallucinated,1
7875,grounded,0
7875,hallucinated,1
7877,grounded,0
7877,hallucinated,1
7878,grounded,0
7878,hallucinated,1
7881,grounded,0
7881,hallucinated,1
7883,grounded,0
7883,hallucinated,1
7884,grounded,0
7884,hallucinated,1
7885,grounded,0
7885,hallucinated,1
7890,grounded,0
7890,hallucinated,1
7891,grounded,0
7891,hallucinated,1
7892,grounded,0
7892,hallucinated,1
7893,grounded,0
7893,hallucinated,1
7895,grounded,0
7895,hallucinated,1
7897,grounded,0
7897,hallucinated,1
7898,grounded,0
7898,hallucinated,1
7899,grounded,0
7899,hallucinated,1
7900,grounded,0
7900,hallucinated,1
7901,grounded,0
7901,hallucinated,1
7902,grounded,0
7902,hallucinated,1
7903,grounded,0
7903,hallucinated,1
7904,grounded,0
7904,hallucinated,1
7905,grounded,0
7905,hallucinated,1
7906,grounded,0
7906,hallucinated,1
7908,grounded,0
7908,hallucinated,1
7909,grounded,0
7909,hallucinated,1
7910,grounded,0
7910,hallucinated,1
7912,grounded,0
7912,hallucinated,1
7913,grounded,0
7913,hallucinated,1
7914,grounded,0
7914,hallucinated,1
7915,grounded,0
7915,hallucinated,1
7916,grounded,0
7916,hallucinated,1
7917,grounded,0
7917,hallucinated,1
7918,grounded,0
7918,hallucinated,1
7919,grounded,0
7919,hallucinated,1
7922,grounded,0
7922,hallucinated,1
7923,grounded,0
7923,hallucinated,1
7924,grounded,0
7924,hallucinated,1
7925,grounded,0
7925,hallucinated,1
7926,grounded,0
7926,hallucinated,1
7927,grounded,0
7927,hallucinated,1
7928,grounded,0
7928,hallucinated,1
7929,grounded,0
7929,hallucinated,1
7933,grounded,0
7933,hallucinated,1
7935,grounded,0
7935,hallucinated,1
7937,grounded,0
7937,hallucinated,1
7939,grounded,0
7939,hallucinated,1
7940,grounded,0
7940,hallucinated,1
7941,grounded,0
7941,hallucinated,1
7943,grounded,0
7943,hallucinated,1
7944,grounded,0
7944,hallucinated,1
7945,grounded,0
7945,hallucinated,1
7946,grounded,0
7946,hallucinated,1
7947,grounded,0
7947,hallucinated,1
7948,grounded,0
7948,hallucinated,1
7950,grounded,0
7950,hallucinated,1
7951,grounded,0
7951,hallucinated,1
7953,grounded,0
7953,hallucinated,1
7954,grounded,0
7954,hallucinated,1
7955,grounded,0
7955,hallucinated,1
7956,grounded,0
7956,hallucinated,1
7957,grounded,0
7957,hallucinated,1
7959,grounded,0
7959,hallucinated,1
7960,grounded,0
7960,hallucinated,1
7963,grounded,0
7963,hallucinated,1
7964,grounded,0
7964,hallucinated,1
7965,grounded,0
7965,hallucinated,1
7967,grounded,0
7967,hallucinated,1
7969,grounded,0
7969,hallucinated,1
7970,grounded,0
7970,hallucinated,1
7971,grounded,0
7971,hallucinated,1
7972,grounded,0
7972,hallucinated,1
7973,grounded,0
7973,hallucinated,1
7974,grounded,0
7974,hallucinated,1
7975,grounded,0
7975,hallucinated,1
7976,grounded,0
7976,hallucinated,1
7977,grounded,0
7977,hallucinated,1
7978,grounded,0
7978,hallucinated,1
7979,grounded,0
7979,hallucinated,1
7980,grounded,0
7980,hallucinated,1
7981,grounded,0
7981,hallucinated,1
7982,grounded,0
7982,hallucinated,1
7984,grounded,0
7984,hallucinated,1
7985,grounded,0
7985,hallucinated,1
7986,grounded,0
7986,hallucinated,1
7987,grounded,0
7987,hallucinated,1
7988,grounded,0
7988,hallucinated,1
7989,grounded,0
7989,hallucinated,1
7990,grounded,0
7990,hallucinated,1
7992,grounded,0
7992,hallucinated,1
7993,grounded,0
7993,hallucinated,1
7994,grounded,0
7994,hallucinated,1
7995,grounded,0
7995,hallucinated,1
7996,grounded,0
7996,hallucinated,1
7997,grounded,0
7997,hallucinated,1
7998,grounded,0
7998,hallucinated,1
7999,grounded,0
7999,hallucinated,1
8002,grounded,0
8002,hallucinated,1
8003,grounded,0
8003,hallucinated,1
8004,grounded,0
8004,hallucinated,1
8005,grounded,0
8005,hallucinated,1
8006,grounded,0
8006,hallucinated,1
8007,grounded,0
8007,hallucinated,1
8008,grounded,0
8008,hallucinated,1
8010,grounded,0
8010,hallucinated,1
8011,grounded,0
8011,hallucinated,1
8012,grounded,0
8012,hallucinated,1
8014,grounded,0
8014,hallucinated,1
8016,grounded,0
8016,hallucinated,1
8017,grounded,0
8017,hallucinated,1
8018,grounded,0
8018,hallucinated,1
8019,grounded,0
8019,hallucinated,1
8021,grounded,0
8021,hallucinated,1
8022,grounded,0
8022,hallucinated,1
8025,grounded,0
8025,hallucinated,1
8026,grounded,0
8026,hallucinated,1
8027,grounded,0
8027,hallucinated,1
8029,grounded,0
8029,hallucinated,1
8030,grounded,0
8030,hallucinated,1
8031,grounded,0
8031,hallucinated,1
8032,grounded,0
8032,hallucinated,1
8033,grounded,0
8033,hallucinated,1
8034,grounded,0
8034,hallucinated,1
8035,grounded,0
8035,hallucinated,1
8037,grounded,0
8037,hallucinated,1
8038,grounded,0
8038,hallucinated,1
8039,grounded,0
8039,hallucinated,1
8040,grounded,0
8040,hallucinated,1
8041,grounded,0
8041,hallucinated,1
8042,grounded,0
8042,hallucinated,1
8043,grounded,0
8043,hallucinated,1
8044,grounded,0
8044,hallucinated,1
8045,grounded,0
8045,hallucinated,1
8046,grounded,0
8046,hallucinated,1
8047,grounded,0
8047,hallucinated,1
8048,grounded,0
8048,hallucinated,1
8049,grounded,0
8049,hallucinated,1
8050,grounded,0
8050,hallucinated,1
8051,grounded,0
8051,hallucinated,1
8052,grounded,0
8052,hallucinated,1
8053,grounded,0
8053,hallucinated,1
8054,grounded,0
8054,hallucinated,1
8055,grounded,0
8055,hallucinated,1
8056,grounded,0
8056,hallucinated,1
8057,grounded,0
8057,hallucinated,1
8058,grounded,0
8058,hallucinated,1
8059,grounded,0
8059,hallucinated,1
8060,grounded,0
8060,hallucinated,1
8061,grounded,0
8061,hallucinated,1
8062,grounded,0
8062,hallucinated,1
8063,grounded,0
8063,hallucinated,1
8064,grounded,0
8064,hallucinated,1
8065,grounded,0
8065,hallucinated,1
8066,grounded,0
8066,hallucinated,1
8067,grounded,0
8067,hallucinated,1
8068,grounded,0
8068,hallucinated,1
8070,grounded,0
8070,hallucinated,1
8071,grounded,0
8071,hallucinated,1
8073,grounded,0
8073,hallucinated,1
8075,grounded,0
8075,hallucinated,1
8077,grounded,0
8077,hallucinated,1
8079,grounded,0
8079,hallucinated,1
8082,grounded,0
8082,hallucinated,1
8083,grounded,0
8083,hallucinated,1
8085,grounded,0
8085,hallucinated,1
8086,grounded,0
8086,hallucinated,1
8087,grounded,0
8087,hallucinated,1
8088,grounded,0
8088,hallucinated,1
8089,grounded,0
8089,hallucinated,1
8090,grounded,0
8090,hallucinated,1
8091,grounded,0
8091,hallucinated,1
8092,grounded,0
8092,hallucinated,1
8094,grounded,0
8094,hallucinated,1
8095,grounded,0
8095,hallucinated,1
8096,grounded,0
8096,hallucinated,1
8097,grounded,0
8097,hallucinated,1
8098,grounded,0
8098,hallucinated,1
8099,grounded,0
8099,hallucinated,1
8100,grounded,0
8100,hallucinated,1
8101,grounded,0
8101,hallucinated,1
8102,grounded,0
8102,hallucinated,1
8104,grounded,0
8104,hallucinated,1
8105,grounded,0
8105,hallucinated,1
8106,grounded,0
8106,hallucinated,1
8108,grounded,0
8108,hallucinated,1
8110,grounded,0
8110,hallucinated,1
8111,grounded,0
8111,hallucinated,1
8112,grounded,0
8112,hallucinated,1
8113,grounded,0
8113,hallucinated,1
8114,grounded,0
8114,hallucinated,1
8115,grounded,0
8115,hallucinated,1
8116,grounded,0
8116,hallucinated,1
8117,grounded,0
8117,hallucinated,1
8118,grounded,0
8118,hallucinated,1
8120,grounded,0
8120,hallucinated,1
8121,grounded,0
8121,hallucinated,1
8123,grounded,0
8123,hallucinated,1
8124,grounded,0
8124,hallucinated,1
8125,grounded,0
8125,hallucinated,1
8126,grounded,0
8126,hallucinated,1
8128,grounded,0
8128,hallucinated,1
8129,grounded,0
8129,hallucinated,1
8130,grounded,0
8130,hallucinated,1
8131,grounded,0
8131,hallucinated,1
8132,grounded,0
8132,hallucinated,1
8133,grounded,0
8133,hallucinated,1
8135,grounded,0
8135,hallucinated,1
8139,grounded,0
8139,hallucinated,1
8140,grounded,0
8140,hallucinated,1
8141,grounded,0
8141,hallucinated,1
8143,grounded,0
8143,hallucinated,1
8144,grounded,0
8144,hallucinated,1
8145,grounded,0
8145,hallucinated,1
8147,grounded,0
8147,hallucinated,1
8149,grounded,0
8149,hallucinated,1
8150,grounded,0
8150,hallucinated,1
8151,grounded,0
8151,hallucinated,1
8152,grounded,0
8152,hallucinated,1
8153,grounded,0
8153,hallucinated,1
8154,grounded,0
8154,hallucinated,1
8155,grounded,0
8155,hallucinated,1
8156,grounded,0
8156,hallucinated,1
8157,grounded,0
8157,hallucinated,1
8160,grounded,0
8160,hallucinated,1
8161,grounded,0
8161,hallucinated,1
8162,grounded,0
8162,hallucinated,1
8163,grounded,0
8163,hallucinated,1
8164,grounded,0
8164,hallucinated,1
8165,grounded,0
8165,hallucinated,1
8166,grounded,0
8166,hallucinated,1
8167,grounded,0
8167,hallucinated,1
8168,grounded,0
8168,hallucinated,1
8169,grounded,0
8169,hallucinated,1
8170,grounded,0
8170,hallucinated,1
8171,grounded,0
8171,hallucinated,1
8172,grounded,0
8172,hallucinated,1
8173,grounded,0
8173,hallucinated,1
8175,grounded,0
8175,hallucinated,1
8176,grounded,0
8176,hallucinated,1
8179,grounded,0
8179,hallucinated,1
8182,grounded,0
8182,hallucinated,1
8183,grounded,0
8183,hallucinated,1
8184,grounded,0
8184,hallucinated,1
8185,grounded,0
8185,hallucinated,1
8186,grounded,0
8186,hallucinated,1
8188,grounded,0
8188,hallucinated,1
8189,grounded,0
8189,hallucinated,1
8190,grounded,0
8190,hallucinated,1
8192,grounded,0
8192,hallucinated,1
8193,grounded,0
8193,hallucinated,1
8194,grounded,0
8194,hallucinated,1
8195,grounded,0
8195,hallucinated,1
8196,grounded,0
8196,hallucinated,1
8197,grounded,0
8197,hallucinated,1
8198,grounded,0
8198,hallucinated,1
8199,grounded,0
8199,hallucinated,1
8200,grounded,0
8200,hallucinated,1
8202,grounded,0
8202,hallucinated,1
8203,grounded,0
8203,hallucinated,1
8206,grounded,0
8206,hallucinated,1
8208,grounded,0
8208,hallucinated,1
8209,grounded,0
8209,hallucinated,1
8210,grounded,0
8210,hallucinated,1
8211,grounded,0
8211,hallucinated,1
8212,grounded,0
8212,hallucinated,1
8213,grounded,0
8213,hallucinated,1
8215,grounded,0
8215,hallucinated,1
8216,grounded,0
8216,hallucinated,1
8217,grounded,0
8217,hallucinated,1
8219,grounded,0
8219,hallucinated,1
8220,grounded,0
8220,hallucinated,1
8221,grounded,0
8221,hallucinated,1
8222,grounded,0
8222,hallucinated,1
8223,grounded,0
8223,hallucinated,1
8224,grounded,0
8224,hallucinated,1
8225,grounded,0
8225,hallucinated,1
8226,grounded,0
8226,hallucinated,1
8227,grounded,0
8227,hallucinated,1
8228,grounded,0
8228,hallucinated,1
8229,grounded,0
8229,hallucinated,1
8230,grounded,0
8230,hallucinated,1
8231,grounded,0
8231,hallucinated,1
8232,grounded,0
8232,hallucinated,1
8233,grounded,0
8233,hallucinated,1
8234,grounded,0
8234,hallucinated,1
8236,grounded,0
8236,hallucinated,1
8237,grounded,0
8237,hallucinated,1
8238,grounded,0
8238,hallucinated,1
8240,grounded,0
8240,hallucinated,1
8244,grounded,0
8244,hallucinated,1
8245,grounded,0
8245,hallucinated,1
8246,grounded,0
8246,hallucinated,1
8248,grounded,0
8248,hallucinated,1
8249,grounded,0
8249,hallucinated,1
8250,grounded,0
8250,hallucinated,1
8251,grounded,0
8251,hallucinated,1
8252,grounded,0
8252,hallucinated,1
8253,grounded,0
8253,hallucinated,1
8254,grounded,0
8254,hallucinated,1
8255,grounded,0
8255,hallucinated,1
8256,grounded,0
8256,hallucinated,1
8257,grounded,0
8257,hallucinated,1
8258,grounded,0
8258,hallucinated,1
8259,grounded,0
8259,hallucinated,1
8261,grounded,0
8261,hallucinated,1
8263,grounded,0
8263,hallucinated,1
8265,grounded,0
8265,hallucinated,1
8268,grounded,0
8268,hallucinated,1
8269,grounded,0
8269,hallucinated,1
8270,grounded,0
8270,hallucinated,1
8271,grounded,0
8271,hallucinated,1
8272,grounded,0
8272,hallucinated,1
8273,grounded,0
8273,hallucinated,1
8274,grounded,0
8274,hallucinated,1
8275,grounded,0
8275,hallucinated,1
8277,grounded,0
8277,hallucinated,1
8282,grounded,0
8282,hallucinated,1
8286,grounded,0
8286,hallucinated,1
8288,grounded,0
8288,hallucinated,1
8289,grounded,0
8289,hallucinated,1
8290,grounded,0
8290,hallucinated,1
8291,grounded,0
8291,hallucinated,1
8292,grounded,0
8292,hallucinated,1
8293,grounded,0
8293,hallucinated,1
8294,grounded,0
8294,hallucinated,1
8295,grounded,0
8295,hallucinated,1
8297,grounded,0
8297,hallucinated,1
8298,grounded,0
8298,hallucinated,1
8299,grounded,0
8299,hallucinated,1
8300,grounded,0
8300,hallucinated,1
8301,grounded,0
8301,hallucinated,1
8302,grounded,0
8302,hallucinated,1
8303,grounded,0
8303,hallucinated,1
8306,grounded,0
8306,hallucinated,1
8307,grounded,0
8307,hallucinated,1
8308,grounded,0
8308,hallucinated,1
8309,grounded,0
8309,hallucinated,1
8311,grounded,0
8311,hallucinated,1
8312,grounded,0
8312,hallucinated,1
8314,grounded,0
8314,hallucinated,1
8315,grounded,0
8315,hallucinated,1
8317,grounded,0
8317,hallucinated,1
8318,grounded,0
8318,hallucinated,1
8319,grounded,0
8319,hallucinated,1
8320,grounded,0
8320,hallucinated,1
8321,grounded,0
8321,hallucinated,1
8322,grounded,0
8322,hallucinated,1
8323,grounded,0
8323,hallucinated,1
8324,grounded,0
8324,hallucinated,1
8325,grounded,0
8325,hallucinated,1
8326,grounded,0
8326,hallucinated,1
8327,grounded,0
8327,hallucinated,1
8329,grounded,0
8329,hallucinated,1
8330,grounded,0
8330,hallucinated,1
8331,grounded,0
8331,hallucinated,1
8332,grounded,0
8332,hallucinated,1
8333,grounded,0
8333,hallucinated,1
8334,grounded,0
8334,hallucinated,1
8335,grounded,0
8335,hallucinated,1
8337,grounded,0
8337,hallucinated,1
8338,grounded,0
8338,hallucinated,1
8339,grounded,0
8339,hallucinated,1
8340,grounded,0
8340,hallucinated,1
8344,grounded,0
8344,hallucinated,1
8345,grounded,0
8345,hallucinated,1
8346,grounded,0
8346,hallucinated,1
8347,grounded,0
8347,hallucinated,1
8348,grounded,0
8348,hallucinated,1
8349,grounded,0
8349,hallucinated,1
8350,grounded,0
8350,hallucinated,1
8351,grounded,0
8351,hallucinated,1
8352,grounded,0
8352,hallucinated,1
8353,grounded,0
8353,hallucinated,1
8354,grounded,0
8354,hallucinated,1
8356,grounded,0
8356,hallucinated,1
8357,grounded,0
8357,hallucinated,1
8359,grounded,0
8359,hallucinated,1
8363,grounded,0
8363,hallucinated,1
8364,grounded,0
8364,hallucinated,1
8366,grounded,0
8366,hallucinated,1
8367,grounded,0
8367,hallucinated,1
8368,grounded,0
8368,hallucinated,1
8369,grounded,0
8369,hallucinated,1
8370,grounded,0
8370,hallucinated,1
8371,grounded,0
8371,hallucinated,1
8372,grounded,0
8372,hallucinated,1
8373,grounded,0
8373,hallucinated,1
8374,grounded,0
8374,hallucinated,1
8375,grounded,0
8375,hallucinated,1
8376,grounded,0
8376,hallucinated,1
8377,grounded,0
8377,hallucinated,1
8378,grounded,0
8378,hallucinated,1
8379,grounded,0
8379,hallucinated,1
8380,grounded,0
8380,hallucinated,1
8381,grounded,0
8381,hallucinated,1
8383,grounded,0
8383,hallucinated,1
8385,grounded,0
8385,hallucinated,1
8386,grounded,0
8386,hallucinated,1
8387,grounded,0
8387,hallucinated,1
8388,grounded,0
8388,hallucinated,1
8389,grounded,0
8389,hallucinated,1
8390,grounded,0
8390,hallucinated,1
8391,grounded,0
8391,hallucinated,1
8392,grounded,0
8392,hallucinated,1
8393,grounded,0
8393,hallucinated,1
8394,grounded,0
8394,hallucinated,1
8395,grounded,0
8395,hallucinated,1
8396,grounded,0
8396,hallucinated,1
8397,grounded,0
8397,hallucinated,1
8398,grounded,0
8398,hallucinated,1
8399,grounded,0
8399,hallucinated,1
8400,grounded,0
8400,hallucinated,1
8401,grounded,0
8401,hallucinated,1
8402,grounded,0
8402,hallucinated,1
8404,grounded,0
8404,hallucinated,1
8405,grounded,0
8405,hallucinated,1
8406,grounded,0
8406,hallucinated,1
8407,grounded,0
8407,hallucinated,1
8408,grounded,0
8408,hallucinated,1
8409,grounded,0
8409,hallucinated,1
8410,grounded,0
8410,hallucinated,1
8411,grounded,0
8411,hallucinated,1
8412,grounded,0
8412,hallucinated,1
8414,grounded,0
8414,hallucinated,1
8415,grounded,0
8415,hallucinated,1
8416,grounded,0
8416,hallucinated,1
8417,grounded,0
8417,hallucinated,1
8418,grounded,0
8418,hallucinated,1
8419,grounded,0
8419,hallucinated,1
8420,grounded,0
8420,hallucinated,1
8422,grounded,0
8422,hallucinated,1
8423,grounded,0
8423,hallucinated,1
8424,grounded,0
8424,hallucinated,1
8425,grounded,0
8425,hallucinated,1
8426,grounded,0
8426,hallucinated,1
8427,grounded,0
8427,hallucinated,1
8428,grounded,0
8428,hallucinated,1
8430,grounded,0
8430,hallucinated,1
8431,grounded,0
8431,hallucinated,1
8432,grounded,0
8432,hallucinated,1
8433,grounded,0
8433,hallucinated,1
8434,grounded,0
8434,hallucinated,1
8435,grounded,0
8435,hallucinated,1
8436,grounded,0
8436,hallucinated,1
8437,grounded,0
8437,hallucinated,1
8438,grounded,0
8438,hallucinated,1
8441,grounded,0
8441,hallucinated,1
8442,grounded,0
8442,hallucinated,1
8443,grounded,0
8443,hallucinated,1
8444,grounded,0
8444,hallucinated,1
8445,grounded,0
8445,hallucinated,1
8448,grounded,0
8448,hallucinated,1
8449,grounded,0
8449,hallucinated,1
8450,grounded,0
8450,hallucinated,1
8451,grounded,0
8451,hallucinated,1
8452,grounded,0
8452,hallucinated,1
8453,grounded,0
8453,hallucinated,1
8454,grounded,0
8454,hallucinated,1
8455,grounded,0
8455,hallucinated,1
8456,grounded,0
8456,hallucinated,1
8457,grounded,0
8457,hallucinated,1
8459,grounded,0
8459,hallucinated,1
8460,grounded,0
8460,hallucinated,1
8461,grounded,0
8461,hallucinated,1
8462,grounded,0
